age,avg_year,free_agency_year,fully_guaranteed,player,position,team,total_guaranteed,total_value 
26,641794,2020,"$227,176",Trevor Davis,wide-receiver,Packers,227176,2567176
25,638978,2022,"$95,912",Javon Wims,wide-receiver,Bears,95912,2555912
23,590333,2022,"$16,000",JoJo McIntosh,safety,Redskins,16000,1771000
22,588333,2022,"$85,000",Malik Gant,safety,Patriots,85000,1765000
0,669577,2023,"$158,308",Tim Harris,cornerback,49ers,158308,2678308
25,669477,2021,"$277,908",Corn Elder,cornerback,Panthers,277908,2677908
24,634143,2022,"$76,572",Richie James,wide-receiver,49ers,76572,2536572
23,586667,2022,"$12,500",Doyin Jibowu,safety,Bears,12500,1760000
2020,585000,2022,$0,Jake Carlock,safety,Giants,0,1755000
2020,585000,2022,$0,Mark McLaurin,safety,Giants,0,1755000
23,669389,2022,"$217,556",Darius Phillips,cornerback,Bengals,217556,2677556
25,666950,2021,"$267,800",Nate Hairston,cornerback,Colts,267800,2667800
0,665839,2020,$0,Duke Shelley,cornerback,Bears,0,2663356
24,632268,2022,"$69,072",Trey Quinn,wide-receiver,Redskins,69072,2529072
27,620095,2020,"$140,380",Jakeem Grant,wide-receiver,Dolphins,140380,2480380
2020,585000,2022,$0,Jacob Thieneman,safety,Giants,0,1755000
2020,585000,2022,$0,Micah Abernathy,safety,Vikings,0,1755000
24,664594,2021,"$258,376",Jamal Agnew,cornerback,Lions,258376,2658376
25,659370,2022,"$177,480",Parry Nickerson,cornerback,Jets,177480,2637480
0,657419,2023,"$109,676",Kris Boyd,cornerback,Vikings,109676,2629676
0,620000,2021,"$10,000",Tim White,wide-receiver,Jets,10000,1240000
23,617988,2021,"$71,952",Noah Brown,wide-receiver,Cowboys,71952,2471952
25,616983,2020,"$127,932",Cody Core,wide-receiver,Bengals,127932,2467932
2020,585000,2022,$0,Jermaine Ponder,safety,Browns,0,1755000
2020,585000,2022,$0,Demetrius Flannigan-Fowles,safety,49ers,0,1755000
26,657000,2020,"$12,000",Arthur Maulet,cornerback,Jets,12000,657000
0,655480,2023,"$101,920",Donnie Lewis Jr.,cornerback,Browns,101920,2621920
25,615000,2021,$0,Carlton Agudosi,wide-receiver,Eagles,0,1230000
24,615000,2021,$0,Cam Phillips,wide-receiver,Bills,0,1230000
2020,585000,2022,$0,Cameron Glenn,safety,49ers,0,1755000
26,574333,2021,"$13,000",George Odum,safety,Colts,13000,1723000
0,655286,2020,$0,Jordan Brown,cornerback,Bengals,0,2621144
26,655000,2020,"$10,000",DeVante Bausby,cornerback,Broncos,10000,655000
26,615000,2021,$0,K.J. Brent,wide-receiver,Buccaneers,0,1230000
24,574000,2021,"$12,000",Jonathan Owens,safety,Cardinals,12000,1722000
23,573333,2021,"$35,000",Sean Chandler,safety,Giants,35000,1720000
23,654620,2022,"$158,480",Kamrin Moore,cornerback,Giants,158480,2618480
0,654473,2023,"$97,892",Jimmy Moreland,cornerback,Redskins,97892,2617892
25,615000,2021,$0,Isaac Whitney,wide-receiver,Texans,0,1230000
25,615000,2021,$0,Tanner Gentry,wide-receiver,Bears,0,1230000
24,572000,2021,"$6,000",Trayvon Henderson,safety,Bengals,6000,1716000
24,571167,2021,"$3,500",Raven Greene,safety,Packers,3500,1713500
23,654048,2022,"$156,192",Adonis Alexander,cornerback,Redskins,156192,2616192
23,653451,2022,"$153,804",Tremon Smith,cornerback,Chiefs,153804,2613804
22,615000,2022,$0,Auden Tate,wide-receiver,Bengals,0,2460000
25,614017,2020,"$116,068",Mike Thomas,wide-receiver,Rams,0,2456068
26,570000,2020,$0,Doug Middleton,safety,Jets,0,570000
23,570000,2020,$0,J.T. Gray,safety,Saints,0,570000
0,650238,2020,$0,Stephen Denmark,cornerback,Bears,0,2600952
0,648645,2020,$0,Ken Webster,cornerback,Patriots,0,2594580
29,645000,2020,$0,Stanley Jean-Baptiste,cornerback,Ravens,0,645000
27,602095,2020,"$68,380",Charone Peake,wide-receiver,Jets,68380,2408380
26,600000,2020,$0,Jehu Chesson,wide-receiver,Redskins,0,1200000
24,570000,2020,$0,Kai Nacua,safety,Panthers,0,570000
24,570000,2021,$0,C.J. Reavis,safety,Jaguars,0,1710000
25,645000,2020,$0,Mike Hilton,cornerback,Steelers,0,645000
25,645000,2020,$0,Greg Mabin,cornerback,49ers,0,645000
25,600000,2020,$0,Andy Jones,wide-receiver,Lions,0,1200000
24,600000,2020,$0,Victor Bolden,wide-receiver,Bills,0,1200000
24,600000,2020,$0,Bobo Wilson,wide-receiver,Buccaneers,0,1200000
22,570000,2021,$0,Quenton Meeks,safety,Jaguars,0,1710000
24,570000,2021,$0,Joshua Kalu,safety,Titans,0,1710000
26,645000,2020,$0,Jalen Collins,cornerback,Colts,0,645000
25,645000,2020,$0,Jeremy Clark,cornerback,Jets,0,645000
24,600000,2020,$0,Isaiah McKenzie,wide-receiver,Bills,0,1200000
25,595000,2021,$0,Hunter Sharp,wide-receiver,Bengals,0,1785000
25,595000,2021,$0,Max McCaffrey,wide-receiver,49ers,0,1785000
25,558333,2020,"$20,000",Jamal Carter,safety,Broncos,20000,1675000
26,542589,2020,"$100,356",Kavon Frazier,safety,Cowboys,100356,2170356
26,645000,2020,$0,Tony McRae,cornerback,Bengals,0,645000
25,645000,2020,$0,Donte Deayon,cornerback,Rams,0,645000
22,590000,2022,"$15,000",Steven Sims,wide-receiver,Redskins,15000,1770000
22,589000,2022,"$42,000",Emanuel Hall,wide-receiver,Bears,42000,1767000
22,588333,2022,"$10,000",Trinity Benson,wide-receiver,Broncos,10000,1765000
24,540000,2021,$0,Damon Webb,safety,Titans,0,1080000
28,540000,2021,$0,Jonathon Mincy,safety,Bears,0,1080000
25,645000,2020,$0,Dominique Hatfield,cornerback,Rams,0,645000
24,644602,2022,"$118,408",Cornell Armstrong,cornerback,Dolphins,118408,2578408
22,588333,2022,"$10,000",TJ Rahming,wide-receiver,Redskins,10000,1765000
2020,540000,2021,$0,Tigie Sankoh,safety,Browns,0,1080000
26,644546,2020,"$238,184",LeShaun Sims,cornerback,Titans,238184,2578184
22,588333,2022,"$70,000",Ryan Davis,wide-receiver,Patriots,70000,1765000
23,588333,2022,"$60,000",Jakobi Meyers,wide-receiver,Patriots,60000,1765000
25,540000,2021,$0,Chris Cooper,safety,Falcons,0,1080000
24,540000,2021,$0,Afolabi Laguda,safety,Falcons,0,1080000
26,540000,2021,$0,David Jones,safety,Lions,0,1080000
24,640194,2022,"$100,776",Jermaine Kelly,cornerback,Texans,100776,2560776
25,637550,2020,"$210,200",Marqui Christian,cornerback,Rams,210200,2550200
22,588333,2022,"$26,000",Antoine Wesley,wide-receiver,Ravens,26000,1765000
22,586667,2022,"$5,000",Kelvin McKnight,wide-receiver,Broncos,5000,1760000
23,586000,2022,"$3,000",Romell Guerrier,wide-receiver,Broncos,3000,1758000
24,540000,2021,$0,Steven Parker,safety,Rams,0,1080000
0,540000,2021,$0,Ramon Richards,safety,Rams,0,1080000
25,636265,2021,"$145,060",Derrick Jones,cornerback,Jets,145060,2545060
23,633944,2022,"$75,776",Greg Stroman,cornerback,Redskins,75776,2535776
23,585500,2022,"$1,500",Emmanuel Butler,wide-receiver,Saints,1500,1756500
24,585167,2022,$500,Sean Modster,wide-receiver,Ravens,500,1755500
22,585000,2022,$0,Jaylen Smith,wide-receiver,Ravens,0,1755000
23,525000,2020,$0,Trey Marshall,safety,Broncos,0,1050000
25,525000,2020,$0,Tyree Robinson,safety,49ers,0,1050000
25,633598,2022,"$74,392",Keion Crossen,cornerback,Patriots,74392,2534392
26,618737,2020,"$134,948",Anthony Brown,cornerback,Cowboys,134948,2474948
22,585000,2022,$0,Thomas Ives,wide-receiver,Bears,0,1755000
2020,585000,2022,$0,Jazz Ferguson,wide-receiver,Seahawks,0,1755000
25,525000,2020,$0,Ahmad Thomas,safety,Colts,0,1050000
24,525000,2020,$0,Ryan Neal,safety,Falcons,0,1050000
25,525000,2020,$0,Montrel Meander,safety,Raiders,0,1050000
26,615000,2021,$0,Treston Decoud,cornerback,Cowboys,0,1230000
2020,585000,2022,$0,Terry Wright,wide-receiver,Seahawks,0,1755000
2020,585000,2022,$0,Keelan Doss,wide-receiver,Raiders,0,1755000
25,525000,2020,$0,Godwin Igwebuike,safety,Eagles,0,1050000
28,525000,2020,$0,Jameill Showers,safety,Cowboys,0,1050000
25,610089,2020,"$100,356",Maurice Canady,cornerback,Ravens,100356,2440356
26,610089,2020,"$100,356",Kevon Seymour,cornerback,Panthers,100356,2440356
24,585000,2022,$0,Damon Sheehy-Guiseppi,wide-receiver,Browns,0,1755000
2020,585000,2022,$0,Matthew Eaton,wide-receiver,Packers,0,1755000
26,525000,2020,$0,Tre Sullivan,safety,Eagles,0,1050000
24,520000,2021,$0,Brandon Bryant,safety,Jets,0,1560000
25,604214,2020,"$76,856",Jalen Mills,cornerback,Eagles,0,2416856
25,600000,2020,$0,Joshua Holsey,cornerback,Redskins,0,1200000
2020,585000,2022,$0,Kabion Ento,wide-receiver,Packers,0,1755000
2020,585000,2022,$0,Alex Wesley,wide-receiver,Giants,0,1755000
2020,585000,2022,$0,Reggie White,wide-receiver,Giants,0,1755000
26,520000,2021,$0,A.J. Hendy,safety,Texans,0,1560000
24,505000,2020,"$5,000",A.J. Howard,safety,Patriots,5000,505000
27,495000,2020,$0,Damian Parms,safety,Panthers,0,495000
25,600000,2020,$0,Brendan Langley,cornerback,Broncos,0,1200000
2020,585000,2022,$0,Ashton Dulin,wide-receiver,Colts,0,1755000
2020,585000,2022,$0,Penny Hart,wide-receiver,Colts,0,1755000
23,495000,2020,$0,Kam Kelly,safety,Steelers,0,495000
25,495000,2020,$0,Marcelis Branch,safety,Steelers,0,495000
23,591000,2022,"$30,000",Alijah Holder,cornerback,Broncos,30000,1773000
26,588333,2022,"$10,000",Tevaughn Campbell,cornerback,Jets,10000,1765000
2020,585000,2022,$0,Davion Davis,wide-receiver,Vikings,0,1755000
2020,585000,2022,$0,Alexander Hollins,wide-receiver,Vikings,0,1755000
0,495000,2020,$0,Quin Blanding,safety,Panthers,0,495000
25,495000,2020,$0,Orion Stewart,safety,Buccaneers,0,495000
24,586667,2022,"$10,000",Jomon Dotson,cornerback,Bears,10000,1760000
23,585333,2022,"$17,500",D’Angelo Ross,cornerback,Patriots,17500,1757500
2020,585000,2022,$0,Dorian Baker,wide-receiver,Browns,0,1755000
2020,585000,2022,$0,D.J. Montgomery,wide-receiver,Browns,0,1755000
0,495000,2020,$0,Tray Matthews,safety,Packers,0,495000
25,487500,2020,$0,Rolan Milligan,safety,Colts,0,975000
23,585000,2022,$0,Darius Williams,cornerback,Saints,0,1755000
21,585000,2022,$0,Clifton Duck,cornerback,Bears,0,1755000
2020,585000,2022,$0,Joshua Simmons,cornerback,Bears,0,1755000
2020,585000,2022,$0,Malik Henry,wide-receiver,49ers,0,1755000
2020,585000,2022,$0,Shawn Poindexter,wide-receiver,49ers,0,1755000
2020,585000,2022,$0,Jamal Custis,wide-receiver,Chiefs,0,1755000
23,487500,2020,$0,Jeremy Reaves,safety,Redskins,0,975000
2020,585000,2022,$0,Davante Davis,cornerback,Seahawks,0,1755000
2020,585000,2022,$0,Jalen Harvey,cornerback,Seahawks,0,1755000
2020,585000,2022,$0,Felton Davis,wide-receiver,Chiefs,0,1755000
2020,585000,2022,$0,Jamire Jordan,wide-receiver,Chiefs,0,1755000
2020,585000,2022,$0,Cody Thompson,wide-receiver,Chiefs,0,1755000
25,487500,2020,$0,Dallin Leavitt,safety,Raiders,0,975000
2020,585000,2022,$0,Derrek Thomas,cornerback,Seahawks,0,1755000
24,585000,2022,$0,Ishmael Hyman,wide-receiver,Browns,0,1755000
26,575000,2021,"$40,000",Byron Pringle,wide-receiver,Chiefs,40000,1725000
24,574000,2021,"$44,000",Brandon Powell,wide-receiver,Lions,44000,172200
2020,585000,2022,$0,Dylan Mabin,cornerback,Raiders,0,1755000
23,573333,2021,"$10,000",Trent Sherfield,wide-receiver,Cardinals,10000,1720000
23,573333,2021,"$35,000",Vyncint Smith,wide-receiver,Texans,35000,1720000
2020,585000,2022,$0,Keisean Nixon,cornerback,Raiders,0,1755000
2020,585000,2022,$0,Javien Hamilton,cornerback,Packers,0,1755000
25,570833,2021,"$2,500",Derrick Willies,wide-receiver,Browns,2500,1712500
24,570000,2020,$0,Marcus Kemp,wide-receiver,Chiefs,0,570000
2020,585000,2022,$0,Nydair Rouse,cornerback,Packers,0,1755000
25,570000,2020,$0,Marcell Ateman,wide-receiver,Raiders,0,570000
24,570000,2021,$0,Da’Mari Scott,wide-receiver,Bills,0,1710000
2020,585000,2022,$0,Jamal Peters,cornerback,Colts,0,1755000
2020,585000,2022,$0,Nate Meadors,cornerback,Vikings,0,1755000
25,570000,2020,$0,Keenan Reynolds,wide-receiver,Seahawks,0,570000
27,570000,2021,$0,J.J. Jones,wide-receiver,Jets,0,1710000
26,570000,2020,$0,Tim Patrick,wide-receiver,Broncos,0,570000
2020,585000,2022,$0,J.T. Hassell,cornerback,Browns,0,1755000
22,570000,2020,$0,Deontay Burnett,wide-receiver,Jets,0,570000
26,570000,2021,$0,Brandon Zylstra,wide-receiver,Vikings,0,1710000
2020,585000,2022,$0,Jalin Burrell,cornerback,Chiefs,0,1755000
23,585000,2022,$0,Mark Fields,cornerback,Chiefs,0,1755000
24,570000,2020,$0,Quincy Adeboyejo,wide-receiver,Ravens,0,570000
25,585000,2022,$0,Cody Brown,cornerback,Jaguars,0,1755000
24,575000,2021,"$25,000",Kevin Toliver II,cornerback,Bears,25000,1725000
23,570000,2021,$0,Cam Sims,wide-receiver,Redskins,0,1710000
26,570000,2020,$0,Aaron Burbridge,wide-receiver,Broncos,0,570000
22,575000,2021,"$15,000",Holton Hill,cornerback,Vikings,15000,1725000
25,573333,2021,"$10,000",Brandon Facyson,cornerback,Chargers,10000,1720000
24,573333,2021,"$10,000",Danny Johnson,cornerback,Redskins,10000,1720000
26,570000,2020,$0,DeAndre Carter,wide-receiver,Texans,0,570000
25,570000,2021,$0,Chad Beebe,wide-receiver,Vikings,0,1710000
24,573333,2021,"$60,000",J.C. Jackson,cornerback,Patriots,60000,1720000
26,572667,2021,"$8,000",Darious Williams,cornerback,Rams,8000,1718000
27,570000,2020,$0,Jake Kumerow,wide-receiver,Packers,0,570000
24,570000,2020,$0,KhaDarel Hodge,wide-receiver,Rams,0,570000
23,571667,2021,"$17,700",Tre Herndon,cornerback,Jaguars,17700,1715000
26,557500,2020,"$30,000",Austin Carr,wide-receiver,Saints,30000,1672500
24,556667,2020,"$25,000",Kendrick Bourne,wide-receiver,49ers,25000,1670000
26,555000,2020,$0,Keelan Cole,wide-receiver,Jaguars,0,1665000
23,571667,2021,"$5,000",Tavierre Thomas,cornerback,Browns,5000,1715000
23,571666,2021,"$5,000",Charvarius Ward,cornerback,Chiefs,5000,1715000
24,555000,2020,$0,Robert Davis,wide-receiver,Redskins,0,1665000
24,555000,2020,$0,Dan Arnold,wide-receiver,Saints,0,1665000
25,540000,2021,$0,DeAngelo Yancey,wide-receiver,Jets,0,1080000
24,570333,2021,"$1,000",Rashard Fant,cornerback,Bears,1000,1711000
27,570000,2020,$0,Makinton Dorleant,cornerback,Raiders,0,570000
26,540000,2021,$0,Marken Michel,wide-receiver,Eagles,0,1080000
27,540000,2021,$0,Duke Williams,wide-receiver,Bills,0,1080000
27,570000,2021,$0,Kenneth Durden,cornerback,Titans,0,1710000
23,570000,2021,$0,Craig James,cornerback,Vikings,0,1710000
24,540000,2021,$0,Devin Ross,wide-receiver,Titans,0,1080000
26,540000,2021,$0,C.J. Board,wide-receiver,Jaguars,0,1080000
24,570000,2021,"$3,000",A.J. Moore,cornerback,Texans,3000,1710000
0,570000,2020,$0,Deatrick Nichols,cornerback,Cardinals,0,570000
25,540000,2021,$0,Jordan Williams-Lambert,wide-receiver,Bears,0,1080000
24,540000,2021,$0,Jester Weah,wide-receiver,Texans,0,1080000
24,540000,2021,$0,Krishawn Hogan,wide-receiver,Colts,0,1080000
25,570000,2020,$0,Kevin Peterson,cornerback,Rams,0,570000
24,562500,2020,$0,Breon Borders,cornerback,Jaguars,0,1125000
24,540000,2021,$0,Steve Ishmael,wide-receiver,Colts,0,1080000
24,540000,2021,$0,Jordan Veasy,wide-receiver,Colts,0,1080000
24,557500,2020,"$7,500",Torry McTyer,cornerback,Dolphins,7500,1672500
24,555833,2020,"$5,000",Kenny Moore,cornerback,Colts,5000,1667500
0,540000,2021,$0,Christian Blake,wide-receiver,Falcons,0,1080000
0,540000,2021,$0,Devin Gray,wide-receiver,Falcons,0,1080000
24,555000,2020,$0,Michael Davis,cornerback,Chargers,0,1665000
28,540000,2021,$0,Ronald Zamort,cornerback,Giants,0,1080000
25,540000,2021,$0,Dorren Miller,wide-receiver,Eagles,0,1080000
25,540000,2021,$0,Jomal Wiltz,cornerback,Dolphins,0,1080000
26,540000,2021,$0,Reece Horn,wide-receiver,Dolphins,0,1080000
26,540000,2021,$0,Levonte Whitfield,wide-receiver,Bengals,0,1080000
0,540000,2021,$0,Donovan Olumba,cornerback,Cowboys,0,1080000
24,540000,2021,$0,D.J. Killings,cornerback,Colts,0,1080000
26,540000,2021,$0,Fred Brown,wide-receiver,Broncos,0,1080000
24,540000,2021,$0,Reggie Davis,wide-receiver,Cowboys,0,1080000
24,540000,2021,$0,Christian Campbell,cornerback,Saints,0,1080000
27,540000,2021,$0,Taveze Calhoun,cornerback,Falcons,0,1080000
26,540000,2021,$0,Jeremiah McKinnon,cornerback,Eagles,0,1080000
2020,540000,2021,$0,Deontez Alexander,wide-receiver,Lions,0,1080000
24,540000,2021,$0,Austin Proehl,wide-receiver,Rams,0,1080000
25,540000,2021,$0,John Franklin III,cornerback,Bears,0,1080000
0,540000,2021,$0,Michael Joseph,cornerback,Bears,0,1080000
0,540000,2021,$0,Jeff Badet,wide-receiver,Vikings,0,1080000
26,540000,2021,$0,Robert Jackson,cornerback,Browns,0,1080000
0,540000,2021,$0,Linden Stephens,cornerback,Broncos,0,1080000
24,525000,2020,$0,Daurice Fountain,wide-receiver,Colts,0,1050000
26,525000,2020,$0,Mose Frazier,wide-receiver,Panthers,0,1050000
23,540000,2021,$0,Chris Lammons,cornerback,Dolphins,0,1080000
25,525000,2020,$0,Robert Foster,wide-receiver,Bills,0,1050000
24,525000,2020,$0,Levi Wallace,cornerback,Bills,0,1050000
25,525000,2020,$0,Keith Kirkwood,wide-receiver,Saints,0,1050000
26,525000,2020,$0,Will Redmond,cornerback,Packers,0,1050000
23,525000,2020,$0,Jalen Davis,cornerback,Dolphins,0,1050000
25,525000,2020,$0,Zach Pascal,wide-receiver,Colts,0,1050000
24,525000,2020,$0,Simmie Cobbs Jr.,wide-receiver,Saints,0,1050000
23,525000,2020,$0,Grant Haley,cornerback,Giants,0,1050000
24,525000,2020,$0,Mike Ford,cornerback,Lions,0,1050000
26,525000,2020,$0,Gehrig Dieter,wide-receiver,Chiefs,0,1050000
25,525000,2020,$0,Keon Hatcher,wide-receiver,Raiders,0,1050000
24,525000,2020,$0,Tony Brown,cornerback,Packers,0,1050000
25,525000,2020,$0,Deante Burton,cornerback,Texans,0,1050000
23,525000,2020,$0,Quadree Henderson,wide-receiver,Jets,0,1050000
23,525000,2020,$0,Malik Turner,wide-receiver,Seahawks,0,1050000
25,525000,2020,$0,David Rivers,cornerback,Buccaneers,0,1050000
23,525000,2020,$0,Isaiah Ford,wide-receiver,Dolphins,0,1050000
26,525000,2020,$0,Travin Dural,wide-receiver,Saints,0,105000
23,525000,2020,$0,Emmanuel Moseley,cornerback,49ers,0,1050000
28,525000,2020,$0,Jeff Richards,cornerback,Chargers,0,1050000
25,525000,2020,$0,River Cracraft,wide-receiver,Broncos,0,1050000
24,525000,2020,$0,Jawill Davis,wide-receiver,Packers,0,1050000
25,525000,2020,$0,Ryan Lewis,cornerback,Bills,0,1050000
26,525000,2020,$0,Dee Virgin,cornerback,Lions,0,1050000
25,525000,2020,$0,Dylan Cantrell,wide-receiver,Chargers,0,1050000
24,525000,2020,$0,Cameron Batson,wide-receiver,Titans,0,1050000
26,520000,2021,$0,Horace Richardson,cornerback,Broncos,0,1560000
23,520000,2021,$0,Andre Chachere,cornerback,Lions,0,1560000
25,520000,2021,$0,Blake Jackson,wide-receiver,Browns,0,1560000
25,500000,2020,"$2,500",Duke Thomas,cornerback,Vikings,5000,500000
23,497800,2020,"$20,600",Rico Gafford,cornerback,Raiders,20600,995600
27,520000,2021,$0,Alonzo Russell,wide-receiver,Giants,0,1560000
25,520000,2021,$0,Steven Mitchell,wide-receiver,Texans,0,1560000
24,495000,2020,$0,Jeremy Boykins,cornerback,Seahawks,0,495000
26,495000,2020,$0,Simeon Thomas,cornerback,Seahawks,0,495000
23,520000,2021,$0,Chris Lacy,wide-receiver,Lions,0,1560000
0,495000,2020,$0,D’Montre Wade,cornerback,Chiefs,0,495000
0,495000,2020,$0,Arrion Springs,cornerback,Chargers,0,495000
23,495000,2020,$0,Saeed Blacknall,wide-receiver,Raiders,0,495000
25,495000,2020,$0,Trey Griffey,wide-receiver,Steelers,0,495000
28,495000,2020,$0,Bennett Jackson,cornerback,Ravens,0,495000
0,495000,2020,$0,Cole Luke,cornerback,Panthers,0,495000
27,495000,2020,$0,Tevin Jones,wide-receiver,Steelers,0,495000
27,495000,2020,$0,Herb Waters,wide-receiver,Steelers,0,495000
27,495000,2020,$0,Josh Thornton,cornerback,Panthers,0,495000
23,495000,2020,$0,Henre Toliver,cornerback,Giants,0,495000
25,495000,2020,$0,Artavis Scott,wide-receiver,Chargers,0,495000
24,495000,2020,$0,Ka’Raun White,wide-receiver,Steelers,0,495000
2020,495000,2020,$0,Diontae Spencer,wide-receiver,Steelers,0,495000
25,495000,2020,$0,Trey Johnson,cornerback,Broncos,0,495000
24,495000,2020,$0,Davon Grayson,wide-receiver,Chiefs,0,495000
